Tweet Id,Tweet URL,Tweet Posted Time,Tweet Content,Tweet Type,Client,Retweets received,Likes received,User Id,Name,Username,Verified or Non-Verified,Profile URL,Protected or Not Protected
"""1158408706641371136""",https://twitter.com/katyperry/status/1158408706641371136,05-08-2019 16:05,"""IT’S OFFICIAL, 3RD SEASON’S A CHARM! Excited to get the band back together with @LionelRichie and @LukeBryanOnline 🙌🏼 Get out there and audition y’all! 3rd season could be your charm✨#AmericanIdol #TheNextIdol https://t.co/r0n6vVMrbH""",Tweet,Twitter for iPhone,1867,16530,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1155507682264145920""",https://twitter.com/katyperry/status/1155507682264145920,28-07-2019 15:57,"""♥️ happiness entrepreneurs ♥️ @ Spain https://t.co/foQ26o1ns6""",Tweet,Instagram,917,8731,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1154038438540148740""",https://twitter.com/katyperry/status/1154038438540148740,24-07-2019 14:39,"""Certainly fell down a rabbit hole watching your beautifully original versions of #NeverReallyOver on @youtube 🤗 Keep making them and I will for sure keep clicking 🧡 https://t.co/ur0OiE97MQ"" https://t.co/cNY2zy4xFB""",Tweet,Twitter for iPhone,2465,22030,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1153810342717247495""",https://twitter.com/katyperry/status/1153810342717247495,23-07-2019 23:33,"""☀️ Heatwave? ☀️ Tie it back with these Scrunchie-inspired slides @kpcollections #ShoesdayTuesday https://t.co/sULE6HYGYB https://t.co/blbTd1OWeI""",Tweet,Twitter for iPhone,632,5573,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1152089976911228929""",https://twitter.com/katyperry/status/1152089976911228929,19-07-2019 05:37,"""He may be a liar but those hips don’t lie bb 💅🏻 https://t.co/equ7jFrkv3""",Tweet,Twitter for iPhone,4733,39806,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1152066401806381059""",https://twitter.com/katyperry/status/1152066401806381059,19-07-2019 04:03,"""Went to the drug store for ONE box of tissues... Got this long ass receipt that is #NeverReallyOver🤷🏼‍♀😝 https://t.co/L1TE7qJIEd https://t.co/Mg0EtF32nA""",Tweet,Twitter for iPhone,2731,14324,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1151976589900386304""",https://twitter.com/katyperry/status/1151976589900386304,18-07-2019 22:06,"""For your summer vacay needs, consider using https://t.co/1TO5WFg87M to send some of the money you're already spending to your favorite charities. You take the vacation, they make the donation. 🙏🏼""",Reply,Twitter for iPhone,498,4343,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1151976518827925504""",https://twitter.com/katyperry/status/1151976518827925504,18-07-2019 22:06,"""Proud of my father, Keith for continuing to do the good work and being part of the launch of @charityprotrav ❤ https://t.co/Qi3NG19mXk""",Tweet,Twitter for iPhone,969,9694,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1151220521167552513""",https://twitter.com/katyperry/status/1151220521167552513,16-07-2019 20:02,"""full moon = full mewd 🌚""",Tweet,Twitter for iPhone,3443,27665,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1151158027703193602""",https://twitter.com/katyperry/status/1151158027703193602,16-07-2019 15:53,"""A new 🌊〰wave〰🌊 of the Beauty School collection is out at @kpcollections! Keep checking back for more new styles 👠 #ShoesdayTuesday https://t.co/HkyEUwctht""",Tweet,Twitter for iPhone,540,5194,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1148691214876565504""",https://twitter.com/katyperry/status/1148691214876565504,09-07-2019 20:31,"""Shine bright like a diamond 💎 #ShoesdayTuesday @kpcollections  https://t.co/5NvsrSWMFi https://t.co/tmpd8CIXSd""",Tweet,Twitter for iPhone,827,8422,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1146678513157566464""",https://twitter.com/katyperry/status/1146678513157566464,04-07-2019 07:13,"""bb ur a firewerk""",Tweet,Twitter for iPhone,61340,262980,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1146226293861519360""",https://twitter.com/katyperry/status/1146226293861519360,03-07-2019 01:16,"""Love 💄 so much you’ve always wanted to wear it from head to toe? Now you can! 💋 First round of new @kpcollections LEWKS are here! #shoesdaytuesday https://t.co/2GtvryFCns""",Tweet,Twitter for iPhone,781,7538,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1146192885299073024""",https://twitter.com/katyperry/status/1146192885299073024,02-07-2019 23:04,"""Mewd https://t.co/YL1xAdPzxj""",Tweet,Twitter for iPhone,2996,33790,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1145081190518362112""",https://twitter.com/katyperry/status/1145081190518362112,29-06-2019 21:26,"""if you wanna weekend chuckle, watch this! Love all you’re doing for the environment @Schwarzenegger ❤️🤗🌎 https://t.co/1yZJba6JMF""",Tweet,Twitter for iPhone,704,6758,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1144841462267482113""",https://twitter.com/katyperry/status/1144841462267482113,29-06-2019 05:34,"""BIG shout out to @thehomeedit for helping me with my hoarding problems err I mean... my collecting problems 😬🤷🏼‍♀️ #thisismylovelanguage @ Neat Freak https://t.co/ed7t87Mzlk""",Tweet,Instagram,562,5689,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1144692029890240512""",https://twitter.com/katyperry/status/1144692029890240512,28-06-2019 19:40,"""ICYMI, the #NeverReallyOver vertical video (different than the actual music video) is now available for your viewing pleasure at https://t.co/OjLbN6412s https://t.co/dHuio4zTTj""",Tweet,Twitter for iPhone,2623,18766,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1144445699431362560""",https://twitter.com/katyperry/status/1144445699431362560,28-06-2019 03:21,"""not gonna lie i sound like Marianne Williamson after a few glasses of red 💅🏻🍷""",Tweet,Twitter for iPhone,2773,31897,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1144432850403381249""",https://twitter.com/katyperry/status/1144432850403381249,28-06-2019 02:30,"""Some of these candidates are more moods than possible presidents lol #demdebates2""",Tweet,Twitter for iPhone,651,6704,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1144429240185544705""",https://twitter.com/katyperry/status/1144429240185544705,28-06-2019 02:16,"""emotional moment ❤️😢#DemDebate2020 https://t.co/E8oenUsEbw""",Tweet,Twitter for iPhone,527,5617,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1144416819974770688""",https://twitter.com/katyperry/status/1144416819974770688,28-06-2019 01:26,"""https://t.co/GitCw0vXgy https://t.co/Rqnm3ILiVe""",Tweet,Twitter for iPhone,934,8675,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
"""1144415188709281792""",https://twitter.com/katyperry/status/1144415188709281792,28-06-2019 01:20,"""three snaps in a z formation let’s go @KamalaHarris""",Tweet,Twitter for iPhone,917,7177,"""21447363""","""KATY PERRY""",katyperry,Verified,https://twitter.com/katyperry,Not Protected
